carrera,conductor,inicio_carrera,fin_carrera,precio_total
4466,Carolina,2024-06-11 15:38:05,2024-06-11 15:59:30,25.7
4467,Jorge,2024-01-10 12:44:02,2024-01-10 12:49:57,7.1
4468,Carolina,2024-03-27 07:08:31,2024-03-27 07:31:32,27.62
4469,Nathaly,2024-02-11 18:56:40,2024-02-11 19:35:13,46.26
4470,Carolina,2024-04-27 19:15:40,2024-04-27 19:34:49,22.98
4471,Sergio,2024-01-25 12:30:29,2024-01-25 13:08:45,45.92
4472,Sergio,2024-04-13 16:30:07,2024-04-13 16:39:59,11.84
4473,Carolina,2024-03-20 12:42:57,2024-03-20 12:50:30,9.06
4474,Angel,2024-06-05 12:36:16,2024-06-05 12:50:42,17.32
4475,Angel,2024-02-24 22:49:34,2024-02-24 23:20:19,36.9
4476,Angel,2024-03-12 06:25:48,2024-03-12 06:56:31,36.86
4477,Angel,2024-01-16 00:18:00,2024-01-16 00:26:06,9.72
4478,Sergio,2024-03-12 18:44:06,2024-03-12 19:15:11,37.3
4479,Nathaly,2024-04-29 09:31:17,2024-04-29 09:53:47,27.0
4480,Carolina,2024-05-28 23:46:50,2024-05-29 00:17:25,36.7
4481,Carolina,2024-06-24 11:45:09,2024-06-24 12:05:42,24.66
4482,Sergio,2024-05-23 00:28:51,2024-05-23 00:50:46,26.3
4483,Angel,2024-03-02 13:05:51,2024-03-02 13:36:13,36.44
4484,Angel,2024-05-28 04:02:10,2024-05-28 04:16:41,17.42
4485,Sergio,2024-03-14 12:45:15,2024-03-14 12:58:00,15.3
4486,Angel,2024-05-04 03:50:04,2024-05-04 04:18:25,34.02
4487,Angel,2024-01-23 11:16:16,2024-01-23 11:46:26,36.2
4488,Carolina,2024-06-15 05:41:34,2024-06-15 06:01:57,24.46
4489,Angel,2024-02-02 11:54:54,2024-02-02 12:16:37,26.06
4490,Carolina,2024-03-19 20:51:23,2024-03-19 21:13:13,26.2
4491,Jorge,2024-03-29 06:56:14,2024-03-29 07:10:27,17.06
4492,Sergio,2024-05-23 02:21:56,2024-05-23 02:53:31,37.9
4493,Angel,2024-03-20 22:05:03,2024-03-20 22:31:46,32.06
4494,Jorge,2024-01-19 00:54:39,2024-01-19 01:32:29,45.4
4495,Carolina,2024-06-14 01:48:09,2024-06-14 02:15:09,32.4
4496,Sergio,2024-03-07 08:27:59,2024-03-07 08:49:05,25.32
4497,Jorge,2024-05-03 17:47:59,2024-05-03 18:15:55,33.52
4498,Angel,2024-06-07 18:40:30,2024-06-07 18:49:32,10.84
4499,Angel,2024-01-11 18:52:50,2024-01-11 19:04:35,14.1
4500,Sergio,2024-03-28 23:05:21,2024-03-28 23:26:45,25.68
4501,Jorge,2024-05-05 13:15:49,2024-05-05 13:25:27,11.56
4502,Carolina,2024-02-12 08:09:30,2024-02-12 08:35:03,30.66
4503,Angel,2024-03-08 13:46:37,2024-03-08 13:53:28,8.22
4504,Jorge,2024-02-23 10:17:10,2024-02-23 10:34:03,20.26
4505,Sergio,2024-01-18 21:11:42,2024-01-18 21:51:31,47.78
4506,Sergio,2024-05-18 10:47:54,2024-05-18 11:03:20,18.52
4507,Jorge,2024-01-26 18:05:32,2024-01-26 18:17:30,14.36
4508,Angel,2024-04-27 23:57:46,2024-04-28 00:19:26,26.0
4509,Angel,2024-06-22 15:10:46,2024-06-22 15:25:16,17.4
4510,Angel,2024-01-31 15:52:41,2024-01-31 16:10:59,21.96
4511,Jorge,2024-02-07 12:21:43,2024-02-07 12:38:05,19.64
4512,Sergio,2024-06-19 05:14:26,2024-06-19 05:30:12,18.92
4513,Jorge,2024-01-14 15:02:50,2024-01-14 15:27:26,29.52
4514,Sergio,2024-02-05 22:54:53,2024-02-05 23:32:09,44.72
4515,Jorge,2024-06-03 11:36:27,2024-06-03 12:10:49,41.24
4516,Angel,2024-04-03 22:53:42,2024-04-03 23:15:15,25.86
4517,Jorge,2024-05-30 23:43:28,2024-05-31 00:12:15,34.54
4518,Angel,2024-04-02 07:25:42,2024-04-02 07:31:26,6.88
4519,Nathaly,2024-02-07 21:44:07,2024-02-07 22:18:29,41.24
4520,Angel,2024-06-11 07:08:49,2024-06-11 07:39:44,37.1
4521,Sergio,2024-05-01 03:29:16,2024-05-01 03:44:29,18.26
4522,Sergio,2024-06-16 18:41:56,2024-06-16 19:01:30,23.48
4523,Carolina,2024-06-21 08:10:31,2024-06-21 08:36:29,31.16
4524,Carolina,2024-05-19 03:21:49,2024-05-19 03:39:40,21.42
4525,Jorge,2024-01-28 14:04:30,2024-01-28 14:20:00,18.6
4526,Jorge,2024-01-15 08:01:15,2024-01-15 08:36:04,41.78
4527,Angel,2024-04-05 18:55:10,2024-04-05 19:12:40,21.0
4528,Sergio,2024-05-01 10:22:37,2024-05-01 10:54:42,38.5
4529,Carolina,2024-02-03 16:09:21,2024-02-03 16:27:43,22.04
4530,Jorge,2024-05-18 18:49:17,2024-05-18 19:01:09,14.24
4531,Angel,2024-05-25 18:23:29,2024-05-25 18:30:14,8.1
4532,Angel,2024-02-23 04:01:33,2024-02-23 04:40:15,46.44
4533,Jorge,2024-04-19 23:02:00,2024-04-19 23:34:07,38.54
4534,Carolina,2024-06-17 00:09:01,2024-06-17 00:44:45,42.88
4535,Angel,2024-03-17 12:14:59,2024-03-17 12:27:02,14.46
4536,Angel,2024-03-28 00:15:27,2024-03-28 00:24:51,11.28
4537,Carolina,2024-03-03 05:14:11,2024-03-03 05:28:00,16.58
4538,Sergio,2024-04-20 07:38:45,2024-04-20 07:57:41,22.72
4539,Angel,2024-04-16 00:55:49,2024-04-16 01:11:57,19.36
4540,Carolina,2024-06-19 10:07:53,2024-06-19 10:20:19,14.92
4541,Carolina,2024-03-28 04:19:49,2024-03-28 04:51:50,38.42
4542,Carolina,2024-05-20 04:48:36,2024-05-20 05:09:10,24.68
4543,Angel,2024-05-17 17:55:19,2024-05-17 18:15:43,24.48
4544,Angel,2024-02-16 08:12:58,2024-02-16 08:19:32,7.88
4545,Angel,2024-03-17 18:50:00,2024-03-17 18:56:08,7.36
4546,Angel,2024-01-16 12:07:41,2024-01-16 12:37:21,35.6
4547,Jorge,2024-03-17 14:59:52,2024-03-17 15:39:03,47.02
4548,Angel,2024-03-03 11:45:06,2024-03-03 11:59:34,17.36
4549,Nathaly,2024-02-11 02:15:30,2024-02-11 02:30:02,17.44
4550,Nathaly,2024-03-20 13:57:45,2024-03-20 14:36:26,46.42
4551,Angel,2024-05-10 00:31:02,2024-05-10 00:46:56,19.08
4552,Carolina,2024-05-05 15:04:44,2024-05-05 15:43:06,46.04
4553,Carolina,2024-01-14 21:36:25,2024-01-14 21:43:01,7.92
4554,Carolina,2024-01-25 18:53:28,2024-01-25 19:08:25,17.94
4555,Jorge,2024-04-09 10:56:12,2024-04-09 11:19:59,28.54
4556,Angel,2024-03-15 10:41:27,2024-03-15 11:11:31,36.08
4557,Jorge,2024-02-13 10:17:43,2024-02-13 10:52:10,41.34
4558,Carolina,2024-01-13 07:20:46,2024-01-13 07:56:40,43.08
4559,Angel,2024-04-27 09:27:57,2024-04-27 09:56:29,34.24
4560,Carolina,2024-05-17 15:13:52,2024-05-17 15:30:50,20.36
4561,Angel,2024-01-13 16:00:13,2024-01-13 16:31:58,38.1
4562,Jorge,2024-02-17 03:27:35,2024-02-17 03:54:09,31.88
4563,Angel,2024-06-05 05:15:35,2024-06-05 05:35:16,23.62
4564,Carolina,2024-05-15 19:04:51,2024-05-15 19:40:01,42.2
4565,Sergio,2024-03-02 12:46:00,2024-03-02 13:21:59,43.18
4566,Carolina,2024-03-05 18:56:57,2024-03-05 19:15:17,22.0
4567,Jorge,2024-05-01 17:20:58,2024-05-01 17:30:34,11.52
4568,Sergio,2024-04-28 20:59:21,2024-04-28 21:29:00,35.58
4569,Sergio,2024-06-16 16:27:09,2024-06-16 16:49:33,26.88
4570,Angel,2024-06-02 16:36:18,2024-06-02 16:44:51,10.26
4571,Jorge,2024-05-02 04:34:44,2024-05-02 04:47:09,14.9
4572,Nathaly,2024-05-08 17:10:59,2024-05-08 17:40:30,35.42
4573,Jorge,2024-06-05 20:49:54,2024-06-05 20:59:05,11.02
4574,Jorge,2024-02-09 13:29:17,2024-02-09 14:08:28,47.02
4575,Jorge,2024-05-19 10:32:46,2024-05-19 10:59:21,31.9
4576,Nathaly,2024-03-08 22:46:19,2024-03-08 23:03:05,20.12
4577,Jorge,2024-05-29 07:25:46,2024-05-29 07:53:04,32.76
4578,Angel,2024-05-29 20:04:32,2024-05-29 20:09:53,6.42
4579,Sergio,2024-02-27 05:20:11,2024-02-27 05:25:49,6.76
4580,Carolina,2024-01-16 17:46:11,2024-01-16 18:16:37,36.52
4581,Carolina,2024-03-21 08:52:59,2024-03-21 09:09:58,20.38
4582,Sergio,2024-02-25 11:24:42,2024-02-25 11:47:44,27.64
4583,Carolina,2024-03-29 22:29:28,2024-03-29 22:58:07,34.38
4584,Sergio,2024-03-04 16:43:14,2024-03-04 17:11:18,33.68
4585,Nathaly,2024-01-13 05:46:54,2024-01-13 06:21:23,41.38
4586,Nathaly,2024-02-24 04:22:10,2024-02-24 04:52:18,36.16
4587,Sergio,2024-04-29 17:22:47,2024-04-29 17:38:44,19.14
4588,Jorge,2024-04-04 03:08:31,2024-04-04 03:28:42,24.22
4589,Carolina,2024-01-26 19:28:07,2024-01-26 19:34:23,7.52
4590,Sergio,2024-05-31 22:36:18,2024-05-31 22:58:59,27.22
4591,Jorge,2024-04-05 13:29:20,2024-04-05 13:57:47,34.14
4592,Angel,2024-03-21 16:40:38,2024-03-21 16:46:01,6.46
4593,Angel,2024-01-16 21:48:52,2024-01-16 21:59:17,12.5
4594,Jorge,2024-06-07 00:28:54,2024-06-07 01:04:12,42.36
4595,Angel,2024-03-11 03:35:12,2024-03-11 03:47:36,14.88
4596,Carolina,2024-03-13 09:30:33,2024-03-13 09:39:48,11.1
4597,Sergio,2024-05-07 14:58:47,2024-05-07 15:19:34,24.94
4598,Jorge,2024-04-08 10:03:35,2024-04-08 10:17:47,17.04
4599,Carolina,2024-03-08 12:52:03,2024-03-08 13:27:11,42.16
4600,Carolina,2024-02-18 23:11:45,2024-02-18 23:26:01,17.12
4601,Sergio,2024-02-18 17:50:04,2024-02-18 18:23:18,39.88
4602,Nathaly,2024-05-24 21:36:33,2024-05-24 21:52:33,19.2
4603,Jorge,2024-01-15 20:50:58,2024-01-15 21:06:48,19.0
4604,Carolina,2024-03-29 13:55:10,2024-03-29 14:04:04,10.68
4605,Jorge,2024-01-16 14:33:35,2024-01-16 14:47:52,17.14
4606,Angel,2024-02-04 15:28:44,2024-02-04 16:04:10,42.52
4607,Jorge,2024-03-21 14:01:29,2024-03-21 14:36:58,42.58
4608,Sergio,2024-05-30 20:24:35,2024-05-30 20:37:13,15.16
4609,Angel,2024-06-06 23:02:10,2024-06-06 23:19:47,21.14
4610,Sergio,2024-05-22 06:47:35,2024-05-22 07:06:53,23.16
4611,Carolina,2024-05-20 15:21:40,2024-05-20 15:57:44,43.28
4612,Angel,2024-04-28 18:34:03,2024-04-28 19:11:44,45.22
4613,Jorge,2024-03-15 15:31:33,2024-03-15 15:56:54,30.42
4614,Carolina,2024-01-26 04:43:45,2024-01-26 05:08:54,30.18
4615,Angel,2024-03-10 23:16:46,2024-03-10 23:51:25,41.58
4616,Jorge,2024-02-11 20:06:25,2024-02-11 20:42:21,43.12
4617,Sergio,2024-04-19 15:25:24,2024-04-19 15:56:32,37.36
4618,Jorge,2024-03-21 02:34:26,2024-03-21 02:57:26,27.6
4619,Nathaly,2024-03-28 22:59:40,2024-03-28 23:34:03,41.26
4620,Nathaly,2024-04-22 09:43:35,2024-04-22 10:12:09,34.28
4621,Angel,2024-03-19 19:46:02,2024-03-19 20:09:40,28.36
4622,Sergio,2024-02-21 21:03:00,2024-02-21 21:13:41,12.82
4623,Jorge,2024-06-16 15:06:45,2024-06-16 15:22:07,18.44
4624,Angel,2024-01-24 10:27:58,2024-01-24 11:07:22,47.28
4625,Sergio,2024-03-16 18:00:13,2024-03-16 18:36:35,43.64
4626,Sergio,2024-06-05 09:31:36,2024-06-05 09:55:06,28.2
4627,Carolina,2024-04-30 08:16:57,2024-04-30 08:31:15,17.16
4628,Angel,2024-04-21 07:33:45,2024-04-21 07:55:38,26.26
4629,Angel,2024-05-16 03:29:15,2024-05-16 03:36:45,9.0
4630,Carolina,2024-06-15 06:20:56,2024-06-15 06:42:44,26.16
4631,Sergio,2024-02-29 04:18:19,2024-02-29 04:51:20,39.62
4632,Angel,2024-01-25 10:45:30,2024-01-25 10:52:54,8.88
4633,Nathaly,2024-05-15 14:48:13,2024-05-15 15:17:32,35.18
4634,Angel,2024-04-03 05:50:56,2024-04-03 06:14:37,28.42
4635,Jorge,2024-01-15 23:44:13,2024-01-16 00:02:24,21.82
4636,Jorge,2024-02-05 15:49:49,2024-02-05 16:06:22,19.86
4637,Jorge,2024-05-10 00:15:11,2024-05-10 00:35:10,23.98
4638,Sergio,2024-05-10 06:14:58,2024-05-10 06:54:29,47.42
4639,Angel,2024-05-04 03:13:57,2024-05-04 03:47:39,40.44
4640,Nathaly,2024-02-04 18:09:38,2024-02-04 18:16:55,8.74
4641,Carolina,2024-06-17 09:53:53,2024-06-17 10:21:18,32.9
4642,Angel,2024-04-03 16:36:25,2024-04-03 17:10:30,40.9
4643,Jorge,2024-01-13 04:34:46,2024-01-13 05:01:15,31.78
4644,Sergio,2024-04-22 21:31:20,2024-04-22 21:50:24,22.88
4645,Carolina,2024-03-24 15:21:58,2024-03-24 15:43:00,25.24
4646,Angel,2024-06-22 07:56:44,2024-06-22 08:22:48,31.28
4647,Angel,2024-04-06 00:24:29,2024-04-06 01:00:26,43.14
4648,Jorge,2024-06-02 02:51:30,2024-06-02 02:57:08,6.76
4649,Sergio,2024-04-15 18:42:00,2024-04-15 19:18:10,43.4
4650,Angel,2024-01-31 08:04:30,2024-01-31 08:28:10,28.4
4651,Sergio,2024-05-31 08:25:53,2024-05-31 08:56:30,36.74
4652,Carolina,2024-03-05 20:01:19,2024-03-05 20:31:28,36.18
4653,Sergio,2024-03-25 11:12:22,2024-03-25 11:47:25,42.06
4654,Sergio,2024-05-12 14:55:46,2024-05-12 15:07:02,13.52
4655,Carolina,2024-03-22 02:25:37,2024-03-22 02:50:37,30.0
4656,Jorge,2024-06-01 10:47:34,2024-06-01 11:06:45,23.02
4657,Angel,2024-03-31 04:54:51,2024-03-31 05:15:50,25.18
4658,Jorge,2024-02-03 03:53:11,2024-02-03 04:15:01,26.2
4659,Angel,2024-03-01 08:38:47,2024-03-01 09:02:59,29.04
4660,Angel,2024-05-01 14:20:59,2024-05-01 14:34:41,16.44
4661,Carolina,2024-04-20 18:20:13,2024-04-20 18:56:46,43.86
4662,Jorge,2024-02-18 02:49:45,2024-02-18 03:22:40,39.5
4663,Angel,2024-03-29 10:43:39,2024-03-29 11:09:43,31.28
4664,Angel,2024-04-07 21:24:03,2024-04-07 21:38:17,17.08
4665,Angel,2024-02-02 06:36:48,2024-02-02 07:13:55,44.54
4666,Sergio,2024-02-14 23:42:39,2024-02-15 00:19:21,44.04
4667,Jorge,2024-06-25 09:07:53,2024-06-25 09:28:53,25.2
4668,Angel,2024-04-06 17:04:43,2024-04-06 17:36:57,38.68
4669,Jorge,2024-01-15 19:41:54,2024-01-15 20:10:28,34.28
4670,Jorge,2024-02-15 04:04:15,2024-02-15 04:19:51,18.72
4671,Jorge,2024-01-10 19:47:08,2024-01-10 19:57:25,12.34
4672,Angel,2024-03-01 21:23:28,2024-03-01 22:02:04,46.32
4673,Angel,2024-03-12 13:31:18,2024-03-12 14:02:40,37.64
4674,Jorge,2024-01-10 18:20:25,2024-01-10 18:55:11,41.72
4675,Sergio,2024-05-23 09:42:27,2024-05-23 10:11:05,34.36
4676,Jorge,2024-06-21 12:33:04,2024-06-21 12:45:02,14.36
4677,Sergio,2024-03-25 15:29:44,2024-03-25 15:50:34,25.0
4678,Carolina,2024-06-01 14:07:56,2024-06-01 14:38:40,36.88
4679,Carolina,2024-05-18 21:44:29,2024-05-18 22:05:22,25.06
4680,Jorge,2024-04-10 07:48:55,2024-04-10 08:26:35,45.2
4681,Angel,2024-06-11 00:35:57,2024-06-11 01:04:43,34.52
4682,Jorge,2024-05-02 05:20:11,2024-05-02 05:50:48,36.74
4683,Carolina,2024-01-16 00:57:08,2024-01-16 01:24:51,33.26
4684,Carolina,2024-02-24 16:43:40,2024-02-24 17:08:45,30.1
4685,Carolina,2024-05-28 12:37:16,2024-05-28 12:51:18,16.84
4686,Jorge,2024-06-12 20:16:42,2024-06-12 20:53:25,44.06
4687,Carolina,2024-04-15 07:48:59,2024-04-15 08:24:27,42.56
4688,Angel,2024-05-21 04:49:49,2024-05-21 05:29:47,47.96
4689,Angel,2024-06-18 12:34:45,2024-06-18 12:45:05,12.4
4690,Angel,2024-01-27 05:48:42,2024-01-27 06:05:31,20.18
4691,Angel,2024-05-18 06:56:12,2024-05-18 07:20:30,29.16
4692,Angel,2024-06-19 18:26:24,2024-06-19 18:34:34,9.8
4693,Carolina,2024-04-19 00:42:36,2024-04-19 01:04:06,25.8
4694,Angel,2024-02-07 12:03:47,2024-02-07 12:30:46,32.38
4695,Sergio,2024-04-30 08:16:22,2024-04-30 08:31:20,17.96
4696,Nathaly,2024-03-06 21:22:12,2024-03-06 21:58:40,43.76
4697,Jorge,2024-02-29 13:33:56,2024-02-29 13:39:18,6.44
4698,Angel,2024-03-30 23:06:32,2024-03-30 23:42:40,43.36
4699,Carolina,2024-05-11 20:41:31,2024-05-11 20:55:28,16.74
4700,Carolina,2024-05-20 12:14:05,2024-05-20 12:45:07,37.24
4701,Angel,2024-06-20 03:48:50,2024-06-20 04:13:58,30.16
4702,Sergio,2024-02-28 09:12:57,2024-02-28 09:43:02,36.1
4703,Carolina,2024-05-06 15:51:50,2024-05-06 16:21:06,35.12
4704,Angel,2024-03-13 21:45:26,2024-03-13 21:55:27,12.02
4705,Carolina,2024-03-12 23:12:20,2024-03-12 23:44:09,38.18
4706,Angel,2024-02-21 14:28:15,2024-02-21 15:08:05,47.8
4707,Jorge,2024-06-22 13:19:48,2024-06-22 13:29:11,11.26
4708,Angel,2024-06-07 02:18:09,2024-06-07 02:40:45,27.12
4709,Sergio,2024-06-15 09:33:51,2024-06-15 09:50:10,19.58
4710,Sergio,2024-02-23 05:27:52,2024-02-23 05:58:04,36.24
4711,Carolina,2024-05-18 00:14:23,2024-05-18 00:20:20,7.14
4712,Carolina,2024-01-17 03:21:49,2024-01-17 03:49:08,32.78
4713,Carolina,2024-02-10 10:36:48,2024-02-10 11:15:53,46.9
4714,Carolina,2024-01-10 17:27:48,2024-01-10 18:06:49,46.82
4715,Jorge,2024-06-14 19:57:05,2024-06-14 20:32:40,42.7
4716,Nathaly,2024-05-12 10:46:40,2024-05-12 11:02:28,18.96
4717,Carolina,2024-01-31 08:47:45,2024-01-31 08:58:45,13.2
4718,Jorge,2024-02-23 05:50:49,2024-02-23 06:00:08,11.18
4719,Nathaly,2024-01-11 01:00:44,2024-01-11 01:06:44,7.2
4720,Carolina,2024-06-21 11:00:55,2024-06-21 11:22:21,25.72
4721,Angel,2024-03-17 15:20:17,2024-03-17 15:27:44,8.94
4722,Sergio,2024-06-22 06:17:51,2024-06-22 06:42:58,30.14
4723,Jorge,2024-03-10 06:17:19,2024-03-10 06:39:55,27.12
4724,Nathaly,2024-04-15 06:33:04,2024-04-15 07:03:05,36.02
4725,Jorge,2024-06-04 20:19:22,2024-06-04 20:49:05,35.66
4726,Carolina,2024-01-19 06:15:25,2024-01-19 06:35:56,24.62
4727,Sergio,2024-06-06 09:59:08,2024-06-06 10:21:32,26.88
4728,Carolina,2024-04-05 10:30:39,2024-04-05 11:06:19,42.8
4729,Angel,2024-06-16 19:46:48,2024-06-16 20:02:56,19.36
4730,Angel,2024-02-07 05:50:38,2024-02-07 06:08:41,21.66
4731,Sergio,2024-05-13 05:48:31,2024-05-13 06:07:22,22.62
4732,Jorge,2024-05-10 10:39:22,2024-05-10 11:10:00,36.76
4733,Sergio,2024-03-11 16:21:02,2024-03-11 16:33:45,15.26
4734,Nathaly,2024-06-19 20:10:58,2024-06-19 20:45:20,41.24
4735,Angel,2024-03-17 02:52:39,2024-03-17 03:22:52,36.26
4736,Sergio,2024-02-08 19:24:37,2024-02-08 19:30:16,6.78
4737,Carolina,2024-03-04 01:15:52,2024-03-04 01:35:33,23.62
4738,Angel,2024-03-20 21:44:49,2024-03-20 22:00:26,18.74
4739,Sergio,2024-02-08 13:33:30,2024-02-08 13:42:50,11.2
4740,Angel,2024-03-08 21:34:05,2024-03-08 21:48:14,16.98
4741,Angel,2024-02-10 18:18:43,2024-02-10 18:39:56,25.46
4742,Carolina,2024-06-05 20:35:46,2024-06-05 20:58:53,27.74
4743,Jorge,2024-02-22 05:49:52,2024-02-22 06:09:49,23.94
4744,Carolina,2024-03-09 02:07:49,2024-03-09 02:31:04,27.9
4745,Angel,2024-03-18 09:22:39,2024-03-18 09:45:17,27.16
4746,Angel,2024-02-09 18:35:08,2024-02-09 18:57:34,26.92
4747,Carolina,2024-04-27 23:08:54,2024-04-27 23:23:52,17.96
4748,Sergio,2024-01-29 02:12:02,2024-01-29 02:48:55,44.26
4749,Angel,2024-03-10 00:04:12,2024-03-10 00:36:31,38.78
4750,Carolina,2024-05-02 12:14:35,2024-05-02 12:20:49,7.48
4751,Jorge,2024-04-22 23:15:58,2024-04-22 23:34:16,21.96
4752,Carolina,2024-06-15 08:35:12,2024-06-15 09:07:01,38.18
4753,Nathaly,2024-06-01 14:06:08,2024-06-01 14:41:35,42.54
4754,Carolina,2024-01-11 04:33:41,2024-01-11 05:12:15,46.28
4755,Carolina,2024-04-22 02:57:41,2024-04-22 03:03:49,7.36
4756,Angel,2024-05-29 09:18:29,2024-05-29 09:38:52,24.46
4757,Sergio,2024-06-15 02:51:18,2024-06-15 03:23:37,38.78
4758,Sergio,2024-03-16 14:44:34,2024-03-16 14:56:42,14.56
4759,Sergio,2024-03-29 23:19:09,2024-03-29 23:34:32,18.46
4760,Jorge,2024-02-18 07:33:02,2024-02-18 07:47:45,17.66
4761,Jorge,2024-06-01 19:54:29,2024-06-01 20:34:05,47.52
4762,Jorge,2024-01-28 00:44:11,2024-01-28 01:17:58,40.54
4763,Angel,2024-06-14 11:56:22,2024-06-14 12:09:09,15.34
4764,Angel,2024-04-27 15:33:13,2024-04-27 15:55:37,26.88
4765,Angel,2024-02-28 16:14:40,2024-02-28 16:32:40,21.6
4766,Carolina,2024-02-18 01:27:41,2024-02-18 01:42:43,18.04
4767,Nathaly,2024-05-15 09:51:30,2024-05-15 10:05:51,17.22
4768,Nathaly,2024-03-17 02:51:35,2024-03-17 03:00:03,10.16
4769,Carolina,2024-05-25 15:57:55,2024-05-25 16:18:03,24.16
4770,Angel,2024-04-20 06:49:04,2024-04-20 07:20:17,37.46
4771,Jorge,2024-03-06 08:39:39,2024-03-06 09:07:27,33.36
4772,Angel,2024-04-06 02:06:56,2024-04-06 02:34:27,33.02
4773,Angel,2024-01-26 06:19:57,2024-01-26 06:53:45,40.56
4774,Jorge,2024-04-26 23:31:09,2024-04-26 23:48:26,20.74
4775,Nathaly,2024-04-05 05:34:33,2024-04-05 06:14:19,47.72
4776,Angel,2024-05-07 15:50:08,2024-05-07 16:15:49,30.82
4777,Carolina,2024-02-15 14:09:57,2024-02-15 14:28:22,22.1
4778,Sergio,2024-01-11 12:25:47,2024-01-11 12:57:16,37.78
4779,Angel,2024-05-22 15:50:44,2024-05-22 16:14:37,28.66
4780,Carolina,2024-06-09 19:18:25,2024-06-09 19:33:22,17.94
4781,Angel,2024-03-04 16:25:18,2024-03-04 16:59:02,40.48
4782,Jorge,2024-05-27 09:37:36,2024-05-27 09:52:02,17.32
4783,Sergio,2024-05-20 03:56:42,2024-05-20 04:29:10,38.96
4784,Angel,2024-03-24 05:35:13,2024-03-24 06:04:11,34.76
4785,Carolina,2024-05-26 12:38:21,2024-05-26 12:43:32,6.22
4786,Angel,2024-01-24 00:33:21,2024-01-24 00:59:29,31.36
4787,Carolina,2024-03-13 12:50:29,2024-03-13 13:19:59,35.4
4788,Jorge,2024-03-10 14:55:20,2024-03-10 15:29:42,41.24
4789,Angel,2024-02-06 13:10:57,2024-02-06 13:34:34,28.34
4790,Carolina,2024-05-02 12:40:33,2024-05-02 12:46:49,7.52
4791,Carolina,2024-01-26 00:31:06,2024-01-26 00:45:25,17.18
4792,Jorge,2024-05-08 11:17:57,2024-05-08 11:48:36,36.78
4793,Jorge,2024-04-02 21:29:08,2024-04-02 21:55:06,31.16
4794,Carolina,2024-04-03 02:45:55,2024-04-03 03:04:27,22.24
4795,Sergio,2024-03-18 14:17:51,2024-03-18 14:32:41,17.8
4796,Angel,2024-05-17 15:52:31,2024-05-17 16:22:07,35.52
4797,Sergio,2024-01-21 10:15:03,2024-01-21 10:22:14,8.62
4798,Angel,2024-04-10 01:45:29,2024-04-10 02:02:00,19.82
4799,Carolina,2024-06-10 09:46:29,2024-06-10 10:01:58,18.58
4800,Carolina,2024-04-25 03:33:54,2024-04-25 03:53:23,23.38
4801,Angel,2024-04-06 15:41:07,2024-04-06 15:50:59,11.84
4802,Jorge,2024-02-03 19:57:25,2024-02-03 20:22:42,30.34
4803,Jorge,2024-06-03 19:45:25,2024-06-03 19:54:15,10.6
4804,Jorge,2024-02-18 21:44:31,2024-02-18 21:56:43,14.64
4805,Jorge,2024-01-15 19:17:33,2024-01-15 19:25:34,9.62
4806,Angel,2024-02-29 00:07:34,2024-02-29 00:18:31,13.14
4807,Angel,2024-04-22 12:32:29,2024-04-22 13:07:57,42.56
4808,Sergio,2024-05-17 23:22:13,2024-05-17 23:30:35,10.04
4809,Angel,2024-04-27 21:27:41,2024-04-27 21:53:23,30.84
4810,Carolina,2024-06-26 13:13:21,2024-06-26 13:26:27,15.72
4811,Carolina,2024-04-15 17:20:13,2024-04-15 17:25:46,6.66
4812,Carolina,2024-01-12 20:32:07,2024-01-12 20:45:31,16.08
4813,Carolina,2024-01-22 15:08:42,2024-01-22 15:36:33,33.42
4814,Carolina,2024-06-08 19:41:10,2024-06-08 20:17:08,43.16
4815,Jorge,2024-03-25 08:23:51,2024-03-25 08:57:26,40.3
4816,Carolina,2024-05-24 22:06:33,2024-05-24 22:12:33,7.2
4817,Angel,2024-01-13 03:33:28,2024-01-13 03:56:43,27.9
4818,Carolina,2024-02-21 18:40:04,2024-02-21 18:53:08,15.68
4819,Jorge,2024-06-22 20:34:14,2024-06-22 20:54:19,24.1
4820,Sergio,2024-02-27 05:31:13,2024-02-27 05:47:38,19.7
4821,Nathaly,2024-02-10 20:22:30,2024-02-10 20:40:41,21.82
4822,Sergio,2024-04-17 20:30:51,2024-04-17 20:39:50,10.78
4823,Jorge,2024-01-13 07:37:12,2024-01-13 08:12:50,42.76
4824,Sergio,2024-05-17 15:26:52,2024-05-17 15:50:37,28.5
4825,Angel,2024-05-11 12:53:56,2024-05-11 13:33:00,46.88
4826,Carolina,2024-04-11 10:31:50,2024-04-11 10:49:56,21.72
4827,Carolina,2024-05-27 22:40:12,2024-05-27 23:09:04,34.64
4828,Carolina,2024-03-11 14:18:23,2024-03-11 14:51:49,40.12
4829,Sergio,2024-02-26 23:37:56,2024-02-26 23:53:04,18.16
4830,Angel,2024-03-16 12:32:59,2024-03-16 12:50:29,21.0
4831,Jorge,2024-05-24 06:53:35,2024-05-24 07:09:19,18.88
4832,Angel,2024-04-06 19:50:01,2024-04-06 20:11:56,26.3
4833,Carolina,2024-04-12 11:43:04,2024-04-12 11:48:07,6.06
4834,Angel,2024-06-24 16:42:26,2024-06-24 17:05:18,27.44
